Date,Home Team,Visit Team,Home Close OU,Total Runs,Over,Visit OPS 1,Visit OPS 2,Visit OPS 3,Visit OPS 4,Visit OPS 5,Visit OPS 6,Visit OPS 7,Visit OPS 8,Visit OPS 9,Visit ERA,Home OPS 1,Home OPS 2,Home OPS 3,Home OPS 4,Home OPS 5,Home OPS 6,Home OPS 7,Home OPS 8,Home OPS 9,Home ERA,Visit Runs scored,Visit Runs allowed,Visit Runs scored 1 games before,Visit Runs scored 2 games before,Visit Runs scored 3 games before,Visit Runs scored 4 games before,Visit Runs scored 5 games before,Visit Runs scored 6 games before,Visit Runs scored 7 games before,Visit Runs scored 8 games before,Visit Runs scored 9 games before,Visit Runs scored 10 games before,Home 10 game run scored average,Home Runs allowed 1 games before,Home Runs allowed 2 games before,Home Runs allowed 3 games before,Home Runs allowed 4 games before,Home Runs allowed 5 games before,Home Runs allowed 6 games before,Home Runs allowed 7 games before,Home Runs allowed 8 games before,Home Runs allowed 9 games before,Home Runs allowed 10 games before,Home 10 game run allowed average,Home Runs scored,Home Runs allowed,Home Runs scored 1 games before,Home Runs scored 2 games before,Home Runs scored 3 games before,Home Runs scored 4 games before,Home Runs scored 5 games before,Home Runs scored 6 games before,Home Runs scored 7 games before,Home Runs scored 8 games before,Home Runs scored 9 games before,Home Runs scored 10 games before,Home 10 game run scored average,Home Runs allowed 1 games before,Home Runs allowed 2 games before,Home Runs allowed 3 games before,Home Runs allowed 4 games before,Home Runs allowed 5 games before,Home Runs allowed 6 games before,Home Runs allowed 7 games before,Home Runs allowed 8 games before,Home Runs allowed 9 games before,Home Runs allowed 10 games before,Home 10 game run allowed average
415,SDG,ARI,6.5,5.0,0,1.176,0.8260000000000001,0.867,0.836,0.409,0.8029999999999999,0.273,0.0,0.997,2.92,0.5,0.182,0.4,0.364,0.573,0.0,0.0,0.2,0.0,11.25,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,6.0,3.0,11.0,5.0,4.0,5.0,3.0,2.0,7.0,4.0,2.0,14.0,4.0,6.0,10.0,4.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,16.0,13.0,0.0,0.0,0.0,3.7,3.0,2.0,3.0,3.0,6.0,3.0,6.0,7.0,3.0,15.0,3.7
415,LAD,SFO,6.0,10.0,1,0.622,1.05,0.98,0.7130000000000001,1.096,0.687,0.779,0.0,0.444,6.75,0.955,1.122,0.972,0.5,0.6609999999999999,1.063,0.377,0.368,0.0,2.03,3.0,7.0,6.0,6.0,7.0,9.0,2.0,3.0,12.0,3.0,2.0,12.0,6.2,11.0,10.0,2.0,6.0,3.0,2.0,6.0,4.0,1.0,3.0,6.2,7.0,3.0,5.0,3.0,2.0,6.0,3.0,2.0,6.0,7.0,3.0,15.0,5.2,2.0,1.0,4.0,9.0,2.0,3.0,12.0,0.0,0.0,0.0,5.2
416,TEX,BAL,9.5,12.0,1,0.821,1.171,0.474,0.921,1.229,0.8170000000000001,1.037,1.278,0.481,5.06,0.795,0.95,0.458,0.8620000000000001,0.621,0.289,0.619,0.815,0.498,3.44,4.0,8.0,11.0,3.0,2.0,9.0,9.0,5.0,6.0,4.0,4.0,3.0,5.6,5.0,6.0,4.0,5.0,7.0,3.0,1.0,2.0,2.0,2.0,5.6,8.0,4.0,5.0,6.0,2.0,8.0,7.0,1.0,4.0,7.0,3.0,5.0,4.8,11.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,4.0,9.0,4.8
416,STL,CIN,7.5,17.0,1,0.9590000000000001,1.0630000000000002,0.657,0.6920000000000001,0.8660000000000001,0.738,0.7340000000000001,0.0,0.746,9.0,0.863,1.315,0.879,0.7959999999999999,0.888,0.8109999999999999,0.45,1.318,0.6659999999999999,3.46,9.0,8.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,10.0,3.0,6.0,4.0,14.0,8.0,9.0,5.0,1.0,1.0,6.0,6.0,2.0,2.0,4.0,8.0,9.0,14.0,7.0,4.0,10.0,12.0,12.0,7.0,1.0,5.0,1.0,7.3,3.0,0.0,6.0,1.0,7.0,2.0,4.0,5.0,6.0,4.0,7.3
416,TAM,CWS,8.0,9.0,1,0.8590000000000001,0.6509999999999999,0.8290000000000001,0.55,0.758,0.616,0.705,0.377,0.491,2.35,0.68,0.258,0.7010000000000001,0.5720000000000001,0.5609999999999999,0.913,0.28600000000000003,0.467,0.5,2.41,2.0,7.0,1.0,3.0,3.0,4.0,7.0,1.0,6.0,1.0,5.0,4.0,3.5,0.0,1.0,0.0,1.0,3.0,7.0,1.0,2.0,4.0,3.0,3.5,7.0,2.0,0.0,0.0,1.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,2.4,1.0,6.0,4.0,1.0,5.0,6.0,3.0,2.0,5.0,5.0,2.4
416,CUB,COL,7.0,8.0,1,1.088,1.183,1.176,1.023,0.8520000000000001,1.3019999999999998,0.8300000000000001,0.762,0.334,2.95,1.225,0.544,0.6509999999999999,0.753,0.823,0.635,0.882,0.737,0.4,3.55,2.0,6.0,6.0,11.0,10.0,2.0,6.0,3.0,6.0,4.0,6.0,10.0,6.4,1.0,6.0,6.0,7.0,3.0,16.0,13.0,3.0,11.0,5.0,6.4,6.0,2.0,1.0,8.0,9.0,5.0,7.0,4.0,2.0,14.0,6.0,9.0,6.5,6.0,1.0,2.0,3.0,3.0,2.0,3.0,6.0,1.0,0.0,6.5
416,MIN,LAA,9.5,10.0,1,0.928,0.53,0.7040000000000001,0.617,0.319,1.033,0.526,0.546,0.274,3.57,1.7069999999999999,1.008,0.477,0.5650000000000001,0.111,0.638,0.72,0.448,0.371,5.06,4.0,6.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,4.0,1.0,0.0,3.0,5.0,1.0,4.0,1.0,1.0,4.0,7.0,3.0,6.0,9.0,3.0,6.0,4.0,5.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.9,4.0,3.0,3.0,4.0,4.0,7.0,4.0,4.0,4.0,3.0,1.9
416,LAD,SFO,7.5,7.0,0,1.045,0.7070000000000001,0.8590000000000001,0.6940000000000001,0.991,0.625,0.334,1.262,0.308,4.5,1.281,1.0190000000000001,0.931,0.7110000000000001,0.5,0.8590000000000001,0.486,0.833,0.2,1.64,4.0,3.0,3.0,6.0,6.0,7.0,9.0,2.0,3.0,12.0,3.0,2.0,5.3,7.0,11.0,10.0,2.0,6.0,3.0,2.0,6.0,4.0,1.0,5.3,3.0,4.0,7.0,5.0,3.0,2.0,6.0,3.0,2.0,6.0,7.0,3.0,4.4,3.0,2.0,1.0,4.0,9.0,2.0,3.0,12.0,0.0,0.0,4.4
416,SDG,ARI,7.5,8.0,1,1.105,0.7030000000000001,0.8190000000000001,0.8390000000000001,0.649,0.861,0.5539999999999999,0.8,0.969,6.75,0.5479999999999999,0.608,0.7929999999999999,0.706,0.422,0.5940000000000001,0.491,0.9670000000000001,0.0,4.05,3.0,5.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,6.0,3.0,11.0,3.8,2.0,5.0,3.0,2.0,7.0,4.0,2.0,14.0,4.0,6.0,3.8,5.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,16.0,13.0,0.0,0.0,3.9,3.0,3.0,2.0,3.0,3.0,6.0,3.0,6.0,7.0,3.0,3.9
416,PIT,MIL,8.0,5.0,0,0.748,0.938,0.9179999999999999,0.6659999999999999,1.122,0.349,0.988,0.28600000000000003,0.111,2.79,0.879,0.722,0.772,0.943,0.855,0.855,0.5770000000000001,0.51,0.0,2.53,0.0,5.0,8.0,0.0,6.0,1.0,3.0,4.0,6.0,4.0,1.0,3.0,3.6,4.0,7.0,4.0,10.0,2.0,6.0,4.0,3.0,2.0,12.0,3.6,5.0,0.0,4.0,4.0,3.0,2.0,7.0,1.0,1.0,6.0,5.0,6.0,3.9,8.0,7.0,7.0,8.0,4.0,2.0,5.0,5.0,1.0,5.0,3.9
