Date,Home Team,Visit Team,Home Final_x,Visit Final_x,Total Runs,Home Close OU,Over,Visit Home Score Average,Visit Home ERA,Visit Visit Score Average,Visit Visit ERA,Visit OPS 1,Visit OPS 2,Visit OPS 3,Visit OPS 4,Visit OPS 5,Visit OPS 6,Visit OPS 7,Visit OPS 8,Visit OPS 9,Visit Pitcher ERA,Home Final_y,Visit Final_y,Home Home Score Average,Home Home ERA,Home Visit Score Average,Home Visit ERA,Home OPS 1,Home OPS 2,Home OPS 3,Home OPS 4,Home OPS 5,Home OPS 6,Home OPS 7,Home OPS 8,Home OPS 9,Home Pitcher ERA
419,BAL,MIN,11,0,11,8.0,1,3.7142857142857144,4.857142857142857,3.272727272727273,4.7272727272727275,0.765,0.52,0.852,0.564,0.559,0.642,0.353,0.474,0.379,3.6,11,0,3.7142857142857144,4.857142857142857,3.272727272727273,4.7272727272727275,0.757,0.632,0.595,0.548,0.808,0.596,0.691,0.672,0.583,7.04
419,CIN,ARI,4,5,9,9.5,0,6.6,4.4,4.0,4.6,0.501,1.009,0.971,0.855,0.809,1.124,0.667,0.705,0.0,6.75,4,5,6.6,4.4,4.0,4.6,0.794,0.866,1.178,0.705,0.722,1.049,0.746,0.687,0.5,2.25
419,SEA,DET,13,3,16,7.0,1,3.5714285714285716,6.428571428571429,4.909090909090909,5.2727272727272725,0.501,0.508,0.69,1.073,0.85,0.653,,0.875,0.579,2.25,13,3,3.5714285714285716,6.428571428571429,4.909090909090909,5.2727272727272725,0.613,0.438,0.837,0.527,0.399,0.663,0.406,0.473,0.525,3.86
419,TOR,NYY,6,5,11,9.0,1,5.833333333333333,3.1666666666666665,5.0,5.666666666666667,0.571,0.865,0.884,0.943,0.622,1.067,0.792,0.933,0.422,4.67,6,5,5.833333333333333,3.1666666666666665,5.0,5.666666666666667,0.976,0.495,0.953,0.597,0.545,1.031,0.757,0.579,0.817,1.93
419,MIA,PIT,6,0,6,7.0,0,4.166666666666667,4.666666666666667,4.7,4.0,0.833,0.95,0.72,0.896,0.917,0.769,0.486,0.454,0.333,2.33,6,0,4.166666666666667,4.666666666666667,4.7,4.0,0.798,0.554,0.692,0.891,1.082,0.608,0.608,0.653,0.25,1.35
419,KAN,CLE,5,4,9,9.0,1,5.2727272727272725,4.454545454545454,4.857142857142857,2.4285714285714284,0.76,0.873,0.603,0.613,1.053,0.669,0.524,1.1,0.878,,5,4,5.2727272727272725,4.454545454545454,4.857142857142857,2.4285714285714284,0.611,0.677,0.895,1.037,0.883,0.987,0.543,0.539,0.504,2.37
419,OAK,BOS,5,0,5,7.5,0,3.7142857142857144,3.7142857142857144,2.6666666666666665,6.333333333333333,1.32,0.9,0.785,0.869,0.863,0.45,0.341,0.462,0.705,15.58,5,0,3.7142857142857144,3.7142857142857144,2.6666666666666665,6.333333333333333,0.582,0.804,0.61,0.708,0.658,0.669,0.615,0.506,0.417,2.29
419,PHI,MIL,0,9,9,7.5,1,5.777777777777778,4.111111111111111,3.888888888888889,4.888888888888889,0.83,0.548,1.096,0.949,0.685,0.583,0.469,0.61,0.5,4.32,0,9,5.777777777777778,4.111111111111111,3.888888888888889,4.888888888888889,0.813,0.905,0.677,0.861,0.609,0.944,0.831,0.748,0.333,1.23
419,TEX,LAA,4,15,19,10.0,1,7.0,3.0,4.4,3.9,0.956,1.013,0.804,0.605,0.448,0.861,0.714,0.994,0.689,7.71,4,15,7.0,3.0,4.4,3.9,0.857,0.618,0.835,0.85,0.905,0.892,0.608,0.931,0.581,5.25
419,LAD,ATL,1,10,11,7.0,1,3.111111111111111,5.666666666666667,3.25,2.875,0.632,0.854,0.843,0.85,0.615,0.668,0.757,0.617,0.0,5.19,1,10,3.111111111111111,5.666666666666667,3.25,2.875,0.771,0.814,0.907,1.217,0.478,0.428,0.917,0.425,0.347,3.48
419,COL,SFO,3,6,9,8.5,1,4.625,4.25,5.1,3.2,0.85,0.893,0.659,0.818,0.984,0.867,0.792,0.629,0.5,3.24,3,6,4.625,4.25,5.1,3.2,0.719,0.525,0.715,1.259,0.925,0.537,0.539,0.923,0.0,7.5
419,NYM,HOU,1,6,7,7.5,0,4.571428571428571,6.285714285714286,3.3333333333333335,7.166666666666667,0.76,0.719,0.801,0.644,0.596,0.565,0.722,0.926,0.0,7.31,1,6,4.571428571428571,6.285714285714286,3.3333333333333335,7.166666666666667,0.844,0.618,0.743,,0.848,0.526,0.596,,0.0,6.88
419,TAM,CWS,2,1,3,7.5,0,2.7,3.4,6.666666666666667,6.5,0.648,0.666,0.735,0.904,0.974,0.557,0.586,0.827,1.038,3.15,2,1,2.7,3.4,6.666666666666667,6.5,1.035,0.681,0.631,0.903,0.773,0.564,0.605,0.757,0.499,3.98
420,STL,WAS,6,8,14,8.5,1,2.857142857142857,4.0,4.428571428571429,4.428571428571429,0.875,0.584,0.683,0.707,0.983,0.513,0.649,0.574,0.286,2.45,6,8,2.857142857142857,4.0,4.428571428571429,4.428571428571429,0.71,1.031,0.721,1.235,1.061,0.696,,0.573,0.0,1.35
420,LAD,ATL,6,1,7,7.0,1,2.9,6.1,4.0,2.6666666666666665,0.709,0.786,0.809,0.89,0.661,0.778,0.751,0.652,0.143,1.82,6,1,2.9,6.1,4.0,2.6666666666666665,0.742,0.723,0.899,1.17,0.479,0.432,0.821,0.627,0.0,11.25
420,TAM,CWS,4,1,5,8.5,0,2.6363636363636362,3.1818181818181817,5.857142857142857,5.857142857142857,0.64,0.666,0.975,0.873,0.662,0.534,0.59,0.81,0.891,3.46,4,1,2.6363636363636362,3.1818181818181817,5.857142857142857,5.857142857142857,0.965,0.734,0.752,0.818,0.424,0.721,0.701,0.452,0.461,3.26
420,NYM,HOU,3,4,7,7.5,0,4.125,6.25,3.7142857142857144,6.285714285714286,0.784,0.746,0.764,0.664,0.741,0.542,0.552,1.119,0.75,5.06,3,4,4.125,6.25,3.7142857142857144,6.285714285714286,0.801,0.595,0.7,,0.866,0.54,0.775,0.649,0.4,3.93
