Date,Home Team,Visit Team,Home Final_x,Visit Final_x,Total Runs,Home Close OU,Over,Visit Home Score Average,Visit Home ERA,Visit Visit Score Average,Visit Visit ERA,Visit OPS 1,Visit OPS 2,Visit OPS 3,Visit OPS 4,Visit OPS 5,Visit OPS 6,Visit OPS 7,Visit OPS 8,Visit OPS 9,Visit Pitcher ERA,Home Final_y,Visit Final_y,Home Home Score Average,Home Home ERA,Home Visit Score Average,Home Visit ERA,Home OPS 1,Home OPS 2,Home OPS 3,Home OPS 4,Home OPS 5,Home OPS 6,Home OPS 7,Home OPS 8,Home OPS 9,Home Pitcher ERA
416,NYY,TAM,2,8,10,9.5,1,4.166666666666667,2.5,3.8333333333333335,7.0,0.858,0.741,0.603,0.75,0.781,0.828,0.883,0.647,0.641,7.0,2,8,4.166666666666667,2.5,3.8333333333333335,7.0,0.847,1.002,0.602,0.508,0.676,0.555,0.846,0.561,0.267,9.0
416,CIN,CLE,10,3,13,9.0,1,9.5,4.333333333333333,3.142857142857143,3.5714285714285716,0.585,0.563,0.73,0.776,0.472,0.544,0.916,0.372,,2.7,10,3,9.5,4.333333333333333,3.142857142857143,3.5714285714285716,1.049,0.986,0.783,0.522,0.664,0.812,0.388,0.824,0.0,3.86
416,CUB,ATL,2,5,7,8.0,0,3.1666666666666665,3.3333333333333335,2.8333333333333335,3.5,1.492,0.79,0.479,0.612,0.59,0.597,1.0,0.686,,,2,5,3.1666666666666665,3.3333333333333335,2.8333333333333335,3.5,0.531,0.81,0.564,0.936,0.398,0.7,0.563,0.409,0.0,11.05
416,SEA,HOU,6,5,11,8.0,1,4.5,5.5,7.5,3.0,0.524,0.798,1.038,1.142,0.888,,,0.939,1.0,5.23,6,5,4.5,5.5,7.5,3.0,0.956,0.823,0.86,0.952,0.456,0.598,0.535,0.536,0.571,3.75
416,LAA,MIN,10,3,13,9.0,1,5.5,5.333333333333333,6.0,3.3333333333333335,0.599,1.75,1.226,0.851,0.83,0.558,0.457,0.621,0.429,,10,3,5.5,5.333333333333333,6.0,3.3333333333333335,0.491,1.125,1.271,0.591,1.067,0.617,0.527,0.663,,7.0
416,PHI,STL,9,2,11,8.0,1,4.333333333333333,2.6666666666666665,5.5,5.0,0.769,0.62,0.947,0.948,0.477,0.559,0.869,0.492,0.0,6.3,9,2,4.333333333333333,2.6666666666666665,5.5,5.0,0.557,0.798,0.798,0.889,0.625,0.778,0.683,,0.0,3.46
416,OAK,DET,3,0,3,8.5,0,3.125,7.125,4.285714285714286,5.142857142857143,0.721,0.57,0.917,0.864,1.043,0.783,0.47,1.172,0.491,8.22,3,0,3.125,7.125,4.285714285714286,5.142857142857143,0.899,0.977,0.806,0.798,0.622,0.434,0.513,0.75,0.38,8.31
416,WAS,ARI,1,0,1,8.5,0,4.5,6.25,4.5,6.125,0.672,0.616,0.816,0.614,0.785,0.863,1.305,0.251,0.25,2.45,1,0,4.5,6.25,4.5,6.125,0.826,1.033,0.657,0.596,1.388,0.653,0.25,0.567,0.0,3.75
416,TEX,BAL,2,5,7,8.5,0,2.5,3.8333333333333335,4.0,3.6666666666666665,1.026,0.604,0.783,0.624,0.669,0.61,0.459,0.669,0.517,11.42,2,5,2.5,3.8333333333333335,4.0,3.6666666666666665,0.681,0.837,0.832,1.0,0.501,0.717,0.767,0.22,0.269,4.09
416,SDG,LAD,6,11,17,8.0,1,3.857142857142857,2.7142857142857144,6.285714285714286,4.142857142857143,1.028,0.998,1.321,1.009,1.201,0.987,0.974,0.619,0.0,1.5,6,11,3.857142857142857,2.7142857142857144,6.285714285714286,4.142857142857143,1.179,,0.926,0.831,,1.071,0.753,0.291,0.0,1.5
